Date,Open,High,Low,Close,Volume
20250220 00:00:00,38790.0,38790.0,38490.0,38490.0,7
20250221 00:00:00,38540.0,38570.0,38540.0,38570.0,1
20250224 00:00:00,37990.0,38570.0,37900.0,38570.0,3
20250225 00:00:00,37730.0,38090.0,37730.0,38020.0,3
20250226 00:00:00,38100.0,38100.0,37600.0,38000.0,6
20250227 00:00:00,38180.0,38180.0,38080.0,38080.0,1
20250228 00:00:00,37800.0,37950.0,36750.0,36890.0,16
20250303 00:00:00,37050.0,37640.0,37050.0,37640.0,3
20250304 00:00:00,37600.0,38000.0,36700.0,37130.0,12
20250305 00:00:00,36600.0,37320.0,36470.0,37200.0,27
20250306 00:00:00,37250.0,37530.0,37000.0,37530.0,11
20250307 00:00:00,37290.0,37290.0,36540.0,36540.0,20
20250310 00:00:00,36250.0,37000.0,36250.0,36850.0,16
20250311 00:00:00,36590.0,36590.0,35830.0,36520.0,19
20250312 00:00:00,36630.0,36630.0,36550.0,36550.0,18
20250313 00:00:00,36660.0,36950.0,36510.0,36510.0,18
20250314 00:00:00,36510.0,36900.0,36310.0,36880.0,118
20250317 00:00:00,36920.0,37330.0,36920.0,37200.0,92
20250318 00:00:00,37240.0,37750.0,37200.0,37620.0,145
20250319 00:00:00,37710.0,37870.0,37430.0,37520.0,133
20250320 00:00:00,37450.0,37750.0,37450.0,37520.0,36
20250321 00:00:00,37600.0,37710.0,37180.0,37400.0,141
20250324 00:00:00,37410.0,37580.0,37110.0,37330.0,161
20250325 00:00:00,37440.0,37830.0,37360.0,37550.0,285
20250326 00:00:00,37600.0,37930.0,37570.0,37790.0,226
20250327 00:00:00,37720.0,37780.0,37300.0,37480.0,216
20250328 00:00:00,37430.0,37520.0,36910.0,37060.0,118
20250331 00:00:00,36930.0,36930.0,35600.0,35660.0,430
20250401 00:00:00,35810.0,36100.0,35480.0,35680.0,500
20250402 00:00:00,35560.0,35880.0,35140.0,35740.0,352
20250403 00:00:00,35620.0,36490.0,33500.0,34840.0,736
20250404 00:00:00,34740.0,34740.0,33300.0,33760.0,481
20250407 00:00:00,33580.0,33630.0,30690.0,30930.0,588
20250408 00:00:00,30900.0,33450.0,30890.0,33070.0,392
20250409 00:00:00,33200.0,33900.0,31320.0,31780.0,312
20250410 00:00:00,32480.0,35160.0,31100.0,34660.0,412
20250411 00:00:00,34090.0,34160.0,32500.0,33490.0,296
20250414 00:00:00,33160.0,34330.0,32690.0,34040.0,232
20250415 00:00:00,34180.0,34470.0,34000.0,34340.0,118
20250416 00:00:00,34410.0,34570.0,33710.0,33900.0,240
20250417 00:00:00,34170.0,34420.0,33700.0,34420.0,290
20250418 00:00:00,34450.0,34750.0,34320.0,34750.0,156
20250421 00:00:00,34770.0,34780.0,34240.0,34240.0,132
20250422 00:00:00,34200.0,34320.0,33870.0,34250.0,132
20250423 00:00:00,34320.0,35380.0,34320.0,34890.0,530
20250424 00:00:00,34990.0,35450.0,34980.0,35010.0,345
20250425 00:00:00,34900.0,35830.0,34770.0,35760.0,334
20250428 00:00:00,35710.0,36060.0,35480.0,35880.0,473
