Date,Open,High,Low,Close,Volume
20250227 11:45:00,37935.0,37935.0,37935.0,37935.0,0
20250227 12:00:00,37935.0,37935.0,37935.0,37935.0,0
20250227 12:15:00,37935.0,37935.0,37935.0,37935.0,0
20250227 12:30:00,37935.0,37935.0,37935.0,37935.0,0
20250227 12:45:00,37935.0,37935.0,37935.0,37935.0,0
20250227 13:00:00,37935.0,37935.0,37935.0,37935.0,0
20250227 13:15:00,37935.0,37935.0,37935.0,37935.0,0
20250227 13:30:00,37935.0,37935.0,37935.0,37935.0,0
20250227 13:45:00,37935.0,37935.0,37935.0,37935.0,0
20250227 14:00:00,37935.0,37935.0,37935.0,37935.0,0
20250227 14:15:00,37935.0,37935.0,37935.0,37935.0,0
20250227 14:30:00,37935.0,37935.0,37935.0,37935.0,0
20250227 14:45:00,37935.0,37935.0,37935.0,37935.0,0
20250227 15:00:00,37935.0,37935.0,37935.0,37935.0,0
20250227 15:15:00,37935.0,37935.0,37935.0,37935.0,0
20250227 15:30:00,37935.0,37935.0,37935.0,37935.0,0
20250227 23:30:00,37865.0,37865.0,37865.0,37865.0,1
20250227 23:45:00,37865.0,37865.0,37865.0,37865.0,0
20250228 00:00:00,37710.0,37710.0,37710.0,37710.0,1
20250228 00:15:00,37710.0,37710.0,37710.0,37710.0,0
20250228 00:30:00,37710.0,37710.0,37710.0,37710.0,0
20250228 00:45:00,37710.0,37710.0,37710.0,37710.0,0
20250228 01:00:00,37710.0,37710.0,37710.0,37710.0,0
20250228 01:15:00,37710.0,37710.0,37710.0,37710.0,0
20250228 01:30:00,37710.0,37710.0,37710.0,37710.0,0
20250228 01:45:00,37710.0,37710.0,37710.0,37710.0,0
20250228 02:00:00,37710.0,37710.0,37710.0,37710.0,0
20250228 02:15:00,37710.0,37710.0,37710.0,37710.0,0
20250228 02:30:00,37710.0,37710.0,37710.0,37710.0,0
